2021-09-06 23:41:56,951 ************************ process start ***************************************
2021-09-06 23:41:57,040 NumExpr defaulting to 8 threads.
2021-09-06 23:42:01,030 股票('688138', '清溢光电', 134599.41, 459162.8) 
2021-09-06 23:42:01,046 股票('688136', '科兴制药', 136535.542568, 635047.2774) 
2021-09-06 23:42:01,061 股票('688135', '利扬芯片', 126749.7, 563332.0) 
2021-09-06 23:42:01,078 股票('688133', '泰坦科技', 423078.06705, 1984379.1840000001) 
2021-09-06 23:42:01,104 股票('688129', '东来技术', 58277.606, 242400.0) 
2021-09-06 23:42:01,115 股票('688128', '中国电研', 379871.778643, 1628921.5) 
2021-09-06 23:42:01,131 股票('688127', '蓝特光学', 88783.675, 920500.825) 
2021-09-06 23:42:01,147 股票('688126', '沪硅产业', 3285478.227198, 7408536.62) 
2021-09-06 23:42:01,166 股票('688123', '聚辰股份', 368592.715106, 539196.410554) 
2021-09-06 23:42:01,178 股票('688122', '西部超导', 2541109.142, 3587100.088) 
2021-09-06 23:42:01,205 股票('688118', '普元信息', 162470.881937, 233062.2) 
2021-09-06 23:42:01,220 股票('688117', '圣诺生物', 67386.660972, 281280.0) 
2021-09-06 23:42:01,235 股票('688116', '天奈科技', 2806405.720424, 3685616.611936) 
2021-09-06 23:42:01,250 股票('688113', '联测科技', 107808.8026, 471698.5) 
2021-09-06 23:42:01,265 股票('688111', '金山办公', 5499079.61148, 11746280.0) 
2021-09-06 23:42:01,280 股票('688109', '品茗股份', 76394.004711, 335650.70200000005) 
2021-09-06 23:42:01,291 股票('688108', '赛诺医疗', 260366.77376999997, 371460.0) 
2021-09-06 23:42:01,301 股票('688106', '金宏气体', 683648.864016, 1277671.5092) 
2021-09-06 23:42:01,319 股票('688101', '三达膜', 368258.44468, 684787.88) 
2021-09-06 23:42:01,331 股票('688100', '威胜信息', 400704.088008, 1212000.0) 
2021-09-06 23:42:01,341 股票('688099', '晶晨股份', 2280306.641355, 4399395.12) 
2021-09-06 23:42:01,352 股票('688098', '申联生物', 322397.648073, 505502.76399999997) 
2021-09-06 23:42:01,368 股票('688097', '博众精工', 194560.063215, 2063145.0) 
2021-09-06 23:42:01,383 股票('688096', '京源环保', 121760.98, 175961.34) 
2021-09-06 23:42:01,401 股票('688095', '福昕软件', 208096.06777999998, 877110.8) 
2021-09-06 23:42:01,417 股票('688093', '世华科技', 159927.75, 673380.0) 
2021-09-06 23:42:01,427 股票('688092', '爱科科技', 48041.96748, 231782.579856) 
2021-09-06 23:42:01,436 股票('688090', '瑞松科技', 175219.240301, 259809.78791599997) 
2021-09-06 23:42:01,456 股票('688089', '嘉必优', 394633.62, 709560.0) 
2021-09-06 23:42:01,476 股票('688088', '虹软科技', 1127043.0178, 1709260.0) 
2021-09-06 23:42:01,509 股票('688086', '紫晶存储', 274039.27259899996, 471955.74593699997) 
2021-09-06 23:42:01,526 股票('688085', '三友医疗', 256251.21258000002, 624829.8405) 
2021-09-06 23:42:01,537 股票('688083', '中望软件', 717910.4324, 3295413.1924) 
2021-09-06 23:42:01,553 股票('688081', '兴图新科', 95466.6293, 222051.2) 
2021-09-06 23:42:01,569 股票('688080', '映翰通', 209800.120494, 294597.348534) 
2021-09-06 23:42:01,585 股票('688079', '美迪凯', 123036.36676500001, 673036.001118) 
2021-09-06 23:42:01,600 股票('688078', '龙软科技', 255610.78150399998, 530342.0) 
2021-09-06 23:42:01,614 股票('688077', '大地熊', 242631.954, 443680.0) 
2021-09-06 23:42:01,626 股票('688076', '诺泰生物', 216847.70006, 1070182.676) 
2021-09-06 23:42:01,637 股票('688071', '华依科技', 62332.96977, 306166.58512199996) 
2021-09-06 23:42:01,647 股票('688070', '纵横股份', 74072.15704800001, 345327.94) 
2021-09-06 23:42:01,668 股票('688069', '德林海', 163660.829546, 311206.51) 
2021-09-06 23:42:01,685 股票('688068', '热景生物', 576837.001026, 833804.147446) 
2021-09-06 23:42:01,695 股票('688067', '爱威科技', 41313.507435, 202980.0) 
2021-09-06 23:42:01,706 股票('688066', '航天宏图', 494700.71793000004, 916524.993942) 
2021-09-06 23:42:01,739 股票('688063', '派能科技', 808259.3724560001, 3256225.684457) 
2021-09-06 23:42:01,756 股票('688060', '云涌科技', 160078.275, 372600.0) 
2021-09-06 23:42:01,785 股票('688058', '宝兰德', 192580.914, 352680.0) 
2021-09-06 23:42:01,800 股票('688057', '金达莱', 204377.703211, 819444.0) 
2021-09-06 23:42:01,820 股票('688055', '龙腾光电', 1275680.04522, 2380000.0476) 
2021-09-06 23:42:01,838 股票('688051', '佳华科技', 126890.069172, 425878.338) 
2021-09-06 23:42:01,865 股票('688039', '当虹科技', 345702.8403, 572400.0) 
2021-09-06 23:42:01,881 股票('688038', '中科通达', 51379.810846, 252646.6514) 
2021-09-06 23:42:01,899 股票('688037', '芯源微', 900013.695, 1705200.0) 
2021-09-06 23:42:01,912 股票('688036', '传音控股', 5936076.991037999, 12175280.45765) 
2021-09-06 23:42:01,934 股票('688033', '天宜上佳', 780832.978704, 1138894.983144) 
2021-09-06 23:42:01,952 股票('688030', '山石网科', 248471.11598000003, 478313.04691599996) 
2021-09-06 23:42:01,965 股票('688029', '南微医学', 943044.666, 2858276.24) 
2021-09-06 23:42:01,982 股票('688028', '沃尔德', 186830.005966, 389360.0) 
2021-09-06 23:42:01,997 股票('688027', '国盾量子', 828075.0, 1448000.0) 
2021-09-06 23:42:02,015 股票('688026', '洁特生物', 381004.99626, 798000.0) 
2021-09-06 23:42:02,035 股票('688025', '杰普特', 297476.715249, 522713.77158400003) 
2021-09-06 23:42:02,057 股票('688023', '安恒信息', 1702948.209208, 2442370.4009) 
2021-09-06 23:42:02,079 股票('688022', '瀚川智能', 235634.847349, 428868.0) 
2021-09-06 23:42:02,100 股票('688021', '奥福环保', 192422.42375699998, 323586.366208) 
2021-09-06 23:42:02,116 股票('688020', '方邦股份', 341321.001498, 728880.0) 
2021-09-06 23:42:02,137 股票('688019', '安集科技', 802256.153832, 1392569.69628) 
2021-09-06 23:42:02,158 股票('688018', '乐鑫科技', 1003620.346482, 1776745.426482) 
2021-09-06 23:42:02,177 股票('688017', '绿的谐波', 1188396.046572, 2179783.1034) 
2021-09-06 23:42:02,197 股票('688016', '心脉医疗', 1035155.7352, 1929014.3396) 
2021-09-06 23:42:02,212 股票('688015', '交控科技', 326568.08623200003, 563840.0) 
2021-09-06 23:42:02,229 股票('688013', '天臣医疗', 45610.376, 212240.0) 
